time,conc
35346,-1.06
35347,-1.06
35348,-1.06
35349,-1.06
35350,-1.06
35351,-1.06
35352,-1.07
35353,-1.07
35354,-1.07
35355,-1.07
35356,-1.07
35357,-1.07
35358,-1.06
35359,-1.06
35360,-1.06
35361,-1.06
35362,-1.07
35363,-1.07
35364,-1.07
35365,-1.07
35366,-1.08
35367,-1.07
35368,-1.07
35369,-1.07
35370,-1.07
35371,-1.07
35372,-1.07
35373,-1.07
35374,-1.07
35375,-1.07
35376,-1.07
35377,-1.07
35378,-1.08
35379,-1.08
35380,-1.08
35381,-1.08
35382,-1.08
35383,-1.08
35384,-1.08
35385,-1.09
35386,-1.09
35387,-1.08
35388,-1.08
35389,-1.08
35390,-1.08
35391,-1.08
35392,-1.08
35393,-1.08
35394,-1.08
35395,-1.08
35396,-1.08
35397,-1.08
35398,-1.08
35399,-1.08
35400,-1.08
35401,-1.08
35402,-1.08
35403,-1.08
35404,-1.08
35405,-1.08
35406,-1.08
35407,-1.08
35408,-1.08
35409,-1.08
35410,-1.08
35411,-1.08
35412,-1.08
35413,-1.08
35414,-1.08
35415,-1.08
35416,-1.08
35417,-1.08
35418,-1.08
35419,-1.08
35420,-1.08
35421,-1.08
35422,-1.08
35423,-1.08
35424,-1.08
35425,-1.08
35426,-1.08
35427,-1.08
35428,-1.08
35429,-1.08
35430,-1.08
35431,-1.08
35432,-1.08
35433,-1.08
35434,-1.08
35435,-1.08
35436,-1.08
35437,-1.08
35438,-1.08
35439,-1.08
35440,-1.09
35441,-1.09
35442,-1.09
35443,-1.09
35444,-1.09
35445,-1.09
35446,-1.09
35447,-1.09
35448,-1.08
35449,-1.08
35450,-1.08
35451,-1.08
35452,-1.08
35453,-1.08
35454,-1.08
35455,-1.09
35456,-1.09
35457,-1.09
35458,-1.09
35459,-1.09
35460,-1.09
35461,-1.09
35462,-1.09
35463,-1.09
35464,-1.1
35465,-1.1
35466,-1.1
35467,-1.1
35468,-1.1
35469,-1.1
35470,-1.1
35471,-1.1
35472,-1.09
35473,-1.09
35474,-1.09
35475,-1.09
35476,-1.09
35477,-1.1
35478,-1.1
35479,-1.1
35480,-1.11
35481,-1.11
35482,-1.12
35483,-1.12
35484,-1.12
35485,-1.12
35486,-1.11
35487,-1.11
35488,-1.11
35489,-1.1
35490,-1.1
35491,-1.1
35492,-1.1
35493,-1.09
35494,-1.09
35495,-1.09
35496,-1.09
35497,-1.1
35498,-1.1
35499,-1.11
35500,-1.11
35501,-1.1
35502,-1.1
35503,-1.1
35504,-1.1
35505,-1.1
35506,-1.1
35507,-1.1
35508,-1.1
35509,-1.1
35510,-1.11
35511,-1.11
35512,-1.11
35513,-1.11
35514,-1.11
35515,-1.11
35516,-1.11
35517,-1.11
35518,-1.11
35519,-1.11
35520,-1.11
35521,-1.11
35522,-1.11
35523,-1.11
35524,-1.11
35525,-1.11
35526,-1.11
35527,-1.11
35528,-1.11
35529,-1.11
35530,-1.11
35531,-1.12
35532,-1.12
35533,-1.12
35534,-1.12
35535,-1.11
35536,-1.11
35537,-1.11
35538,-1.11
35539,-1.11
35540,-1.11
35541,-1.11
35542,-1.11
35543,-1.12
35544,-1.12
35545,-1.12
35546,-1.12
35547,-1.11
35548,-1.11
35549,-1.11
35550,-1.11
35551,-1.11
35552,-1.11
35553,-1.11
35554,-1.1
35555,-1.1
35556,-1.1
35557,-1.1
35558,-1.1
35559,-1.11
35560,-1.12
35561,-1.12
35562,-1.13
35563,-1.12
35564,-1.12
35565,-1.12
35566,-1.11
35567,-1.11
35568,-1.11
35569,-1.11
35570,-1.11
35571,-1.11
35572,-1.11
35573,-1.11
35574,-1.11
35575,-1.11
35576,-1.11
35577,-1.11
35578,-1.11
35579,-1.11
35580,-1.11
35581,-1.11
35582,-1.11
35583,-1.11
35584,-1.11
35585,-1.11
35586,-1.11
35587,-1.11
35588,-1.11
35589,-1.11
35590,-1.11
35591,-1.11
35592,-1.11
35593,-1.11
35594,-1.11
35595,-1.12
35596,-1.12
35597,-1.12
35598,-1.12
35599,-1.11
35600,-1.11
35601,-1.11
35602,-1.11
35603,-1.11
35604,-1.11
35605,-1.11
35606,-1.11
35607,-1.12
35608,-1.12
35609,-1.12
35610,-1.12
35611,-1.13
35612,-1.13
35613,-1.12
35614,-1.12
35615,-1.12
35616,-1.11
35617,-1.1
35618,-1.11
35619,-1.11
35620,-1.12
35621,-1.12
35622,-1.13
35623,-1.13
35624,-1.13
35625,-1.13
35626,-1.12
35627,-1.12
35628,-1.11
35629,-1.11
35630,-1.11
35631,-1.11
35632,-1.12
35633,-1.12
35634,-1.13
35635,-1.13
35636,-1.12
35637,-1.12
35638,-1.12
35639,-1.11
35640,-1.11
35641,-1.11
35642,-1.11
35643,-1.11
35644,-1.11
35645,-1.11
35646,-1.11
35647,-1.11
35648,-1.11
35649,-1.11
35650,-1.12
35651,-1.12
35652,-1.13
35653,-1.13
35654,-1.13
35655,-1.13
35656,-1.13
35657,-1.12
35658,-1.12
35659,-1.12
35660,-1.11
35661,-1.12
35662,-1.12
35663,-1.12
35664,-1.13
35665,-1.13
35666,-1.13
35667,-1.13
35668,-1.13
35669,-1.13
35670,-1.13
35671,-1.13
35672,-1.12
35673,-1.12
35674,-1.12
35675,-1.12
35676,-1.12
35677,-1.12
35678,-1.12
35679,-1.12
35680,-1.12
35681,-1.13
35682,-1.13
35683,-1.13
35684,-1.13
35685,-1.13
35686,-1.12
35687,-1.12
35688,-1.12
35689,-1.12
35690,-1.12
35691,-1.13
35692,-1.13
35693,-1.13
35694,-1.13
35695,-1.13
35696,-1.13
35697,-1.13
35698,-1.13
35699,-1.14
35700,-1.14
35701,-1.13
35702,-1.13
35703,-1.13
35704,-1.13
35705,-1.13
35706,-1.13
35707,-1.13
35708,-1.13
35709,-1.13
35710,-1.13
35711,-1.13
35712,-1.12
35713,-1.12
35714,-1.12
35715,-1.11
35716,-1.11
35717,-1.11
35718,-1.11
35719,-1.11
35720,-1.11
35721,-1.11
35722,-1.11
35723,-1.11
35724,-1.12
35725,-1.12
35726,-1.12
35727,-1.13
35728,-1.13
35729,-1.13
35730,-1.13
35731,-1.13
35732,-1.13
35733,-1.13
35734,-1.13
35735,-1.13
35736,-1.13
35737,-1.13
35738,-1.12
35739,-1.12
35740,-1.11
35741,-1.11
35742,-1.11
35743,-1.11
35744,-1.11
35745,-1.11
35746,-1.11
35747,-1.12
35748,-1.12
35749,-1.11
35750,-1.11
35751,-1.11
35752,-1.11
35753,-1.11
35754,-1.11
35755,-1.11
35756,-1.11
35757,-1.11
35758,-1.11
35759,-1.11
35760,-1.11
35761,-1.11
35762,-1.11
35763,-1.11
35764,-1.11
35765,-1.12
35766,-1.12
35767,-1.13
35768,-1.13
35769,-1.13
35770,-1.13
35771,-1.13
35772,-1.13
35773,-1.13
35774,-1.13
35775,-1.12
35776,-1.12
35777,-1.12
35778,-1.12
35779,-1.12
35780,-1.13
35781,-1.13
35782,-1.13
35783,-1.13
35784,-1.13
35785,-1.13
35786,-1.13
35787,-1.13
35788,-1.13
35789,-1.13
35790,-1.13
35791,-1.13
35792,-1.13
35793,-1.13
35794,-1.13
35795,-1.13
35796,-1.13
35797,-1.13
35798,-1.13
35799,-1.13
35800,-1.13
35801,-1.13
35802,-1.13
35803,-1.13
35804,-1.13
35805,-1.13
35806,-1.13
35807,-1.13
35808,-1.13
35809,-1.13
35810,-1.13
35811,-1.13
35812,-1.13
35813,-1.13
35814,-1.13
35815,-1.13
35816,-1.13
35817,-1.13
35818,-1.13
35819,-1.13
35820,-1.13
35821,-1.13
35822,-1.13
35823,-1.13
35824,-1.13
35825,-1.13
35826,-1.13
35827,-1.13
35828,-1.14
35829,-1.14
35830,-1.14
35831,-1.14
35832,-1.13
35833,-1.13
35834,-1.13
35835,-1.12
35836,-1.12
35837,-1.12
35838,-1.12
35839,-1.12
35840,-1.13
35841,-1.13
35842,-1.13
35843,-1.13
35844,-1.13
35845,-1.13
35846,-1.13
35847,-1.13
35848,-1.13
35849,-1.13
35850,-1.12
35851,-1.12
35852,-1.12
35853,-1.11
35854,-1.12
35855,-1.12
35856,-1.12
35857,-1.13
35858,-1.13
35859,-1.13
35860,-1.13
35861,-1.13
35862,-1.13
35863,-1.13
35864,-1.12
35865,-1.13
35866,-1.13
35867,-1.13
35868,-1.13
35869,-1.13
35870,-1.13
35871,-1.13
35872,-1.13
35873,-1.13
35874,-1.13
35875,-1.14
35876,-1.14
35877,-1.14
35878,-1.14
35879,-1.14
35880,-1.14
35881,-1.14
35882,-1.14
35883,-1.14
35884,-1.14
35885,-1.14
35886,-1.14
35887,-1.15
35888,-1.15
35889,-1.15
35890,-1.15
35891,-1.15
35892,-1.14
35893,-1.14
35894,-1.13
35895,-1.13
35896,-1.13
35897,-1.13
35898,-1.13
35899,-1.13
35900,-1.13
35901,-1.13
35902,-1.13
35903,-1.13
35904,-1.12
35905,-1.12
35906,-1.12
35907,-1.12
35908,-1.12
35909,-1.13
35910,-1.13
35911,-1.13
35912,-1.13
35913,-1.13
35914,-1.13
35915,-1.13
35916,-1.13
35917,-1.13
35918,-1.13
35919,-1.13
35920,-1.13
35921,-1.13
35922,-1.13
35923,-1.13
35924,-1.14
35925,-1.14
35926,-1.14
35927,-1.14
35928,-1.13
35929,-1.13
35930,-1.13
35931,-1.14
35932,-1.14
35933,-1.14
35934,-1.14
35935,-1.13
35936,-1.13
35937,-1.13
35938,-1.14
35939,-1.14
35940,-1.14
35941,-1.14
35942,-1.14
35943,-1.14
35944,-1.14
35945,-1.14
35946,-1.14
35947,-1.14
35948,-1.15
35949,-1.15
35950,-1.14
35951,-1.14
35952,-1.14
35953,-1.13
35954,-1.13
35955,-1.13
35956,-1.13
35957,-1.13
35958,-1.14
35959,-1.14
35960,-1.13
35961,-1.13
35962,-1.13
35963,-1.13
35964,-1.13
35965,-1.13
35966,-1.13
35967,-1.13
35968,-1.13
35969,-1.13
35970,-1.12
35971,-1.12
35972,-1.12
35973,-1.11
35974,-1.11
35975,-1.1
35976,-1.1
35977,-1.09
35978,-1.09
35979,-1.08
35980,-1.08
35981,-1.08
35982,-1.07
35983,-1.06
35984,-1.05
35985,-1.03
35986,-1.02
35987,-1
35988,-0.99
35989,-0.97
35990,-0.96
35991,-0.94
35992,-0.93
35993,-0.91
35994,-0.89
35995,-0.86
35996,-0.84
35997,-0.81
35998,-0.79
35999,-0.76
36000,-0.74
36001,-0.7
36002,-0.68
36003,-0.64
36004,-0.61
36005,-0.57
36006,-0.55
36007,-0.51
36008,-0.49
36009,-0.46
36010,-0.43
36011,-0.39
36012,-0.36
36013,-0.32
36014,-0.29
36015,-0.25
36016,-0.22
36017,-0.18
36018,-0.15
36019,-0.11
36020,-0.08
36021,-0.03
36022,0
36023,0.04
36024,0.07
36025,0.11
36026,0.14
36027,0.19
36028,0.22
36029,0.26
36030,0.29
36031,0.34
36032,0.37
36033,0.41
36034,0.43
36035,0.47
36036,0.49
36037,0.53
36038,0.56
36039,0.59
36040,0.61
36041,0.65
36042,0.67
36043,0.7
36044,0.73
36045,0.76
36046,0.79
36047,0.82
36048,0.84
36049,0.87
36050,0.89
36051,0.92
36052,0.94
36053,0.97
36054,0.99
36055,1.02
36056,1.04
36057,1.07
36058,1.09
36059,1.12
36060,1.14
36061,1.17
36062,1.19
36063,1.22
36064,1.24
36065,1.27
36066,1.29
36067,1.32
36068,1.34
36069,1.37
36070,1.39
36071,1.42
36072,1.44
36073,1.47
36074,1.48
36075,1.51
36076,1.53
36077,1.56
36078,1.58
36079,1.61
36080,1.63
36081,1.66
36082,1.68
36083,1.72
36084,1.74
36085,1.78
36086,1.8
36087,1.83
36088,1.85
36089,1.88
36090,1.9
36091,1.93
36092,1.95
36093,1.98
36094,2
36095,2.04
36096,2.06
36097,2.09
36098,2.12
36099,2.15
36100,2.17
36101,2.2
36102,2.22
36103,2.24
36104,2.26
36105,2.29
36106,2.31
36107,2.34
36108,2.36
36109,2.4
36110,2.42
36111,2.45
36112,2.49
36113,2.52
36114,2.55
36115,2.58
36116,2.6
36117,2.62
36118,2.64
36119,2.67
36120,2.69
36121,2.72
36122,2.74
36123,2.77
36124,2.79
36125,2.82
36126,2.84
36127,2.87
36128,2.89
36129,2.92
36130,2.94
36131,2.97
36132,2.99
36133,3.02
36134,3.04
36135,3.07
36136,3.09
36137,3.13
36138,3.15
36139,3.18
36140,3.2
36141,3.23
36142,3.25
36143,3.28
36144,3.3
36145,3.33
36146,3.34
36147,3.37
36148,3.38
36149,3.41
36150,3.44
36151,3.47
36152,3.49
36153,3.52
36154,3.54
36155,3.57
36156,3.6
36157,3.63
36158,3.65
36159,3.68
36160,3.7
36161,3.73
36162,3.75
36163,3.77
36164,3.79
36165,3.82
36166,3.84
36167,3.86
36168,3.88
36169,3.91
36170,3.93
36171,3.95
36172,3.97
36173,4
36174,4.02
36175,4.05
36176,4.07
36177,4.1
36178,4.12
36179,4.16
36180,4.18
36181,4.21
36182,4.23
36183,4.26
36184,4.28
36185,4.3
36186,4.32
36187,4.35
36188,4.36
36189,4.39
36190,4.41
36191,4.44
36192,4.47
36193,4.5
36194,4.52
36195,4.54
36196,4.56
36197,4.57
36198,4.58
36199,4.59
36200,4.61
36201,4.63
36202,4.64
36203,4.67
36204,4.69
36205,4.71
36206,4.73
36207,4.75
36208,4.76
36209,4.78
36210,4.8
36211,4.82
36212,4.83
36213,4.85
36214,4.86
36215,4.88
36216,4.89
36217,4.9
36218,4.91
36219,4.92
36220,4.93
36221,4.94
36222,4.95
36223,4.96
36224,4.96
36225,4.97
36226,4.98
36227,4.98
36228,4.99
36229,5
36230,5
36231,5.01
36232,5.01
36233,5.02
36234,5.02
36235,5.02
36236,5.02
36237,5.02
36238,5.02
36239,5.02
36240,5.02
36241,5.01
36242,5.01
36243,5.01
36244,5
36245,5
36246,4.99
36247,4.99
36248,4.98
36249,4.98
36250,4.97
36251,4.97
36252,4.96
36253,4.95
36254,4.95
36255,4.93
36256,4.92
36257,4.91
36258,4.9
36259,4.88
36260,4.87
36261,4.85
36262,4.84
36263,4.82
36264,4.81
36265,4.79
36266,4.78
36267,4.76
36268,4.75
36269,4.73
36270,4.71
36271,4.69
36272,4.67
36273,4.65
36274,4.63
36275,4.61
36276,4.6
36277,4.58
36278,4.56
36279,4.53
36280,4.51
36281,4.48
36282,4.46
36283,4.43
36284,4.41
36285,4.39
36286,4.36
36287,4.33
36288,4.31
36289,4.27
36290,4.25
36291,4.23
36292,4.2
36293,4.16
36294,4.14
36295,4.11
36296,4.08
36297,4.05
36298,4.03
36299,4.01
36300,3.99
36301,3.96
36302,3.93
36303,3.89
36304,3.87
36305,3.82
36306,3.8
36307,3.75
36308,3.73
36309,3.69
36310,3.66
36311,3.62
36312,3.6
36313,3.57
36314,3.54
36315,3.5
36316,3.47
36317,3.43
36318,3.4
36319,3.36
36320,3.33
36321,3.29
36322,3.26
36323,3.21
36324,3.19
36325,3.15
36326,3.12
36327,3.09
36328,3.06
36329,3.02
36330,2.99
36331,2.95
36332,2.92
36333,2.87
36334,2.84
36335,2.8
36336,2.77
36337,2.73
36338,2.7
36339,2.66
36340,2.63
36341,2.58
36342,2.55
36343,2.51
36344,2.48
36345,2.44
36346,2.41
36347,2.37
36348,2.34
36349,2.3
36350,2.27
36351,2.22
36352,2.18
36353,2.14
36354,2.11
36355,2.07
36356,2.05
36357,2.02
36358,1.99
36359,1.94
36360,1.91
36361,1.87
36362,1.84
36363,1.8
36364,1.77
36365,1.73
36366,1.69
36367,1.65
36368,1.62
36369,1.58
36370,1.55
36371,1.52
36372,1.49
36373,1.44
36374,1.42
36375,1.38
36376,1.35
36377,1.32
36378,1.29
36379,1.26
36380,1.23
36381,1.2
36382,1.17
36383,1.13
36384,1.1
36385,1.06
36386,1.03
36387,0.99
36388,0.97
36389,0.93
36390,0.91
36391,0.87
36392,0.85
36393,0.82
36394,0.8
36395,0.76
36396,0.74
36397,0.7
36398,0.68
36399,0.65
36400,0.64
36401,0.61
36402,0.59
36403,0.56
36404,0.54
36405,0.51
36406,0.49
36407,0.46
36408,0.44
36409,0.42
36410,0.4
36411,0.38
36412,0.36
36413,0.33
36414,0.3
36415,0.27
36416,0.25
36417,0.22
36418,0.21
36419,0.18
36420,0.16
36421,0.14
36422,0.12
36423,0.09
36424,0.08
36425,0.05
36426,0.04
36427,0.01
36428,0
36429,-0.02
36430,-0.04
36431,-0.06
36432,-0.08
36433,-0.1
36434,-0.12
36435,-0.14
36436,-0.15
36437,-0.17
36438,-0.18
36439,-0.2
36440,-0.21
36441,-0.23
36442,-0.25
36443,-0.27
36444,-0.28
36445,-0.3
36446,-0.32
36447,-0.34
36448,-0.36
36449,-0.37
36450,-0.38
36451,-0.39
36452,-0.4
36453,-0.42
36454,-0.43
36455,-0.44
36456,-0.46
36457,-0.47
36458,-0.48
36459,-0.49
36460,-0.49
36461,-0.5
36462,-0.51
36463,-0.52
36464,-0.53
36465,-0.54
36466,-0.55
36467,-0.56
36468,-0.57
36469,-0.59
36470,-0.59
36471,-0.61
36472,-0.61
36473,-0.62
36474,-0.63
36475,-0.64
36476,-0.65
36477,-0.66
36478,-0.66
36479,-0.67
36480,-0.68
36481,-0.69
36482,-0.7
36483,-0.71
36484,-0.71
36485,-0.72
36486,-0.73
36487,-0.73
36488,-0.74
36489,-0.75
36490,-0.76
36491,-0.76
36492,-0.76
36493,-0.77
36494,-0.77
36495,-0.78
36496,-0.78
36497,-0.79
36498,-0.79
36499,-0.8
36500,-0.8
36501,-0.81
36502,-0.81
36503,-0.82
36504,-0.83
36505,-0.83
36506,-0.84
36507,-0.84
36508,-0.85
36509,-0.86
36510,-0.86
36511,-0.87
36512,-0.88
36513,-0.88
36514,-0.88
36515,-0.89
36516,-0.89
36517,-0.89
36518,-0.89
36519,-0.89
36520,-0.89
36521,-0.9
36522,-0.9
36523,-0.91
36524,-0.91
36525,-0.91
36526,-0.92
36527,-0.92
36528,-0.93
36529,-0.93
36530,-0.94
36531,-0.94
36532,-0.95
36533,-0.95
36534,-0.95
36535,-0.96
36536,-0.96
36537,-0.96
36538,-0.96
36539,-0.96
36540,-0.96
36541,-0.97
36542,-0.97
36543,-0.98
36544,-0.98
36545,-0.98
36546,-0.98
36547,-0.98
36548,-0.98
36549,-0.98
36550,-0.98
36551,-0.98
36552,-0.98
36553,-0.98
36554,-0.98
36555,-0.98
36556,-0.98
36557,-0.98
36558,-0.98
36559,-0.98
36560,-0.98
36561,-0.98
36562,-0.98
36563,-0.99
36564,-0.99
36565,-0.99
36566,-1
36567,-1
36568,-1.01
36569,-1.01
36570,-1.01
36571,-1.01
36572,-1.02
36573,-1.02
36574,-1.03
36575,-1.03
36576,-1.02
36577,-1.02
36578,-1.01
36579,-1.01
36580,-1.01
36581,-1.02
36582,-1.02
36583,-1.03
36584,-1.03
36585,-1.03
36586,-1.03
36587,-1.03
36588,-1.03
36589,-1.03
36590,-1.03
36591,-1.03
36592,-1.03
36593,-1.03
36594,-1.03
36595,-1.03
36596,-1.03
36597,-1.03
36598,-1.03
36599,-1.03
36600,-1.04
36601,-1.04
36602,-1.04
36603,-1.04
36604,-1.04
36605,-1.04
36606,-1.04
36607,-1.04
36608,-1.04
36609,-1.05
36610,-1.05
36611,-1.05
36612,-1.05
36613,-1.05
36614,-1.05
36615,-1.05
36616,-1.05
36617,-1.05
36618,-1.05
36619,-1.05
36620,-1.06
36621,-1.06
36622,-1.06
36623,-1.06
36624,-1.06
36625,-1.06
36626,-1.06
36627,-1.06
36628,-1.06
36629,-1.06
36630,-1.06
36631,-1.06
36632,-1.06
36633,-1.06
36634,-1.06
36635,-1.06
36636,-1.06
36637,-1.06
36638,-1.06
36639,-1.06
36640,-1.06
36641,-1.07
36642,-1.07
36643,-1.07
36644,-1.08
36645,-1.08
36646,-1.08
36647,-1.08
36648,-1.08
36649,-1.08
36650,-1.08
36651,-1.08
36652,-1.08
36653,-1.08
36654,-1.08
36655,-1.08
36656,-1.08
36657,-1.08
36658,-1.08
36659,-1.08
36660,-1.08
36661,-1.08
36662,-1.08
36663,-1.08
36664,-1.08
36665,-1.08
36666,-1.08
36667,-1.08
36668,-1.08
36669,-1.08
36670,-1.08
36671,-1.08
36672,-1.08
36673,-1.08
36674,-1.08
36675,-1.08
36676,-1.08
36677,-1.07
36678,-1.07
36679,-1.07
36680,-1.07
36681,-1.07
36682,-1.08
36683,-1.08
36684,-1.08
36685,-1.07
36686,-1.07
36687,-1.06
36688,-1.06
36689,-1.06
36690,-1.07
36691,-1.07
36692,-1.08
36693,-1.08
36694,-1.08
36695,-1.08
36696,-1.08
36697,-1.08
36698,-1.08
36699,-1.08
36700,-1.08
36701,-1.09
36702,-1.09
36703,-1.09
36704,-1.1
36705,-1.1
36706,-1.1
36707,-1.1
36708,-1.1
36709,-1.09
36710,-1.09
36711,-1.09
36712,-1.09
36713,-1.09
36714,-1.1
36715,-1.1
36716,-1.1
36717,-1.09
36718,-1.09
36719,-1.08
36720,-1.08
36721,-1.08
36722,-1.08
36723,-1.09
36724,-1.09
36725,-1.1
36726,-1.1
36727,-1.1
36728,-1.1
36729,-1.1
36730,-1.09
36731,-1.09
36732,-1.09
36733,-1.08
36734,-1.08
36735,-1.09
36736,-1.09
36737,-1.09
36738,-1.09
36739,-1.09
36740,-1.09
36741,-1.09
36742,-1.09
36743,-1.09
36744,-1.09
36745,-1.09
36746,-1.09
36747,-1.09
36748,-1.1
36749,-1.1
36750,-1.1
36751,-1.1
36752,-1.1
36753,-1.09
36754,-1.09
36755,-1.08
36756,-1.08
36757,-1.09
36758,-1.09
36759,-1.1
36760,-1.1
36761,-1.1
36762,-1.11
36763,-1.11
36764,-1.11
36765,-1.11
36766,-1.11
36767,-1.1
36768,-1.1
36769,-1.1
36770,-1.1
36771,-1.1
36772,-1.1
36773,-1.11
36774,-1.1
36775,-1.1
36776,-1.1
36777,-1.1
36778,-1.1
36779,-1.1
36780,-1.1
36781,-1.1
36782,-1.1
36783,-1.1
36784,-1.11
36785,-1.11
36786,-1.11
36787,-1.11
36788,-1.11
36789,-1.11
36790,-1.11
36791,-1.11
36792,-1.1
36793,-1.1
36794,-1.1
36795,-1.1
36796,-1.1
36797,-1.1
36798,-1.1
36799,-1.11
36800,-1.11
36801,-1.11
36802,-1.11
36803,-1.11
36804,-1.11
36805,-1.11
36806,-1.11
36807,-1.11
36808,-1.1
36809,-1.1
36810,-1.1
36811,-1.09
36812,-1.09
36813,-1.09
36814,-1.09
36815,-1.09
36816,-1.1
36817,-1.1
36818,-1.1
36819,-1.1
36820,-1.1
36821,-1.09
36822,-1.09
36823,-1.09
36824,-1.09
36825,-1.09
36826,-1.1
36827,-1.1
36828,-1.1
36829,-1.1
36830,-1.11
36831,-1.11
36832,-1.11
36833,-1.11
36834,-1.11
36835,-1.11
36836,-1.11
36837,-1.11
36838,-1.11
36839,-1.12
36840,-1.12
36841,-1.11
36842,-1.11
36843,-1.11
36844,-1.11
36845,-1.11
36846,-1.11
36847,-1.12
36848,-1.12
36849,-1.11
36850,-1.11
36851,-1.11
36852,-1.11
36853,-1.11
36854,-1.1
36855,-1.1
36856,-1.1
36857,-1.1
36858,-1.1
36859,-1.1
36860,-1.11
36861,-1.11
36862,-1.11
36863,-1.11
36864,-1.11
36865,-1.11
36866,-1.11
36867,-1.11
36868,-1.11
36869,-1.11
36870,-1.11
36871,-1.11
36872,-1.11
36873,-1.11
36874,-1.12
36875,-1.12
36876,-1.12
36877,-1.11
36878,-1.11
36879,-1.11
36880,-1.11
36881,-1.11
36882,-1.11
36883,-1.11
36884,-1.11
36885,-1.11
36886,-1.11
36887,-1.11
36888,-1.11
36889,-1.11
36890,-1.11
36891,-1.11
36892,-1.11
36893,-1.11
36894,-1.11
36895,-1.11
36896,-1.11
36897,-1.11
36898,-1.11
36899,-1.11
36900,-1.11
36901,-1.11
36902,-1.11
36903,-1.11
36904,-1.11
36905,-1.11
36906,-1.11
36907,-1.11
36908,-1.11
36909,-1.11
36910,-1.11
36911,-1.11
36912,-1.11
36913,-1.11
36914,-1.11
36915,-1.11
36916,-1.11
36917,-1.11
36918,-1.11
36919,-1.11
36920,-1.11
36921,-1.11
36922,-1.11
36923,-1.11
36924,-1.11
36925,-1.11
36926,-1.11
36927,-1.11
36928,-1.12
36929,-1.12
36930,-1.12
36931,-1.11
36932,-1.11
36933,-1.11
36934,-1.11
36935,-1.11
36936,-1.11
36937,-1.11
36938,-1.11
36939,-1.11
36940,-1.11
36941,-1.11
36942,-1.11
36943,-1.11
36944,-1.12
36945,-1.12
36946,-1.13
36947,-1.13
36948,-1.13
36949,-1.13
36950,-1.13
36951,-1.13
36952,-1.13
36953,-1.13
36954,-1.12
36955,-1.12
36956,-1.12
36957,-1.12
36958,-1.12
36959,-1.12
36960,-1.12
36961,-1.12
36962,-1.11
36963,-1.11
36964,-1.11
36965,-1.11
36966,-1.11
36967,-1.11
36968,-1.11
36969,-1.12
36970,-1.12
36971,-1.12
36972,-1.12
36973,-1.12
36974,-1.12
36975,-1.12
36976,-1.11
36977,-1.11
36978,-1.11
36979,-1.11
36980,-1.11
36981,-1.11
36982,-1.12
36983,-1.12
36984,-1.13
36985,-1.13
36986,-1.13
36987,-1.13
36988,-1.13
36989,-1.13
36990,-1.12
36991,-1.12
36992,-1.12
36993,-1.12
36994,-1.12
36995,-1.12
36996,-1.12
36997,-1.13
36998,-1.13
36999,-1.13
37000,-1.13
37001,-1.13
37002,-1.13
37003,-1.13
37004,-1.13
37005,-1.13
37006,-1.13
37007,-1.14
37008,-1.14
37009,-1.14
37010,-1.13
37011,-1.13
37012,-1.13
37013,-1.13
37014,-1.13
37015,-1.13
37016,-1.13
37017,-1.13
37018,-1.13
37019,-1.13
37020,-1.13
37021,-1.12
37022,-1.12
37023,-1.12
37024,-1.12
37025,-1.13
37026,-1.13
37027,-1.13
37028,-1.13
37029,-1.13
37030,-1.13
37031,-1.13
37032,-1.13
37033,-1.12
37034,-1.12
37035,-1.12
37036,-1.11
37037,-1.11
37038,-1.11
37039,-1.11
37040,-1.12
37041,-1.12
37042,-1.12
37043,-1.12
37044,-1.13
37045,-1.13
37046,-1.13
37047,-1.13
37048,-1.13
37049,-1.13
37050,-1.13
37051,-1.13
37052,-1.13
37053,-1.13
37054,-1.13
37055,-1.13
37056,-1.13
37057,-1.13
37058,-1.13
37059,-1.13
37060,-1.13
37061,-1.13
37062,-1.13
37063,-1.13
37064,-1.13
37065,-1.13
37066,-1.13
37067,-1.12
37068,-1.12
37069,-1.11
37070,-1.11
37071,-1.11
37072,-1.11
37073,-1.11
37074,-1.11
37075,-1.11
37076,-1.11
37077,-1.11
37078,-1.11
37079,-1.12
37080,-1.12
37081,-1.13
37082,-1.13
37083,-1.12
37084,-1.12
37085,-1.12
37086,-1.12
37087,-1.12
37088,-1.12
37089,-1.12
37090,-1.13
37091,-1.13
37092,-1.13
37093,-1.12
37094,-1.12
37095,-1.12
37096,-1.12
37097,-1.12
37098,-1.12
37099,-1.12
37100,-1.12
37101,-1.12
37102,-1.13
37103,-1.13
37104,-1.13
37105,-1.13
37106,-1.13
37107,-1.13
37108,-1.13
37109,-1.13
37110,-1.13
37111,-1.13
37112,-1.13
37113,-1.13
37114,-1.13
37115,-1.13
37116,-1.13
37117,-1.13
37118,-1.13
37119,-1.13
37120,-1.13
37121,-1.13
37122,-1.13
37123,-1.13
37124,-1.13
37125,-1.13
37126,-1.13
37127,-1.13
37128,-1.13
37129,-1.13
37130,-1.13
37131,-1.13
37132,-1.14
37133,-1.14
37134,-1.14
37135,-1.14
37136,-1.13
37137,-1.13
37138,-1.13
37139,-1.13
37140,-1.13
37141,-1.13
37142,-1.13
37143,-1.13
37144,-1.13
37145,-1.13
37146,-1.13
37147,-1.13
37148,-1.13
